Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price
lenovo,notebook,15 3/5,1366x768,intel pentium quad core n4200 1.1ghz,4gb,1tb hdd,intel hd graphics 505,no os,2.2kg,19180.2672
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce 940mx,windows 10,2.3kg,43636.32
lenovo,notebook,13 1/3,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.1kg,53226.72
lenovo,notebook,13 1/3,1366x768,intel celeron dual core 3855u 1.6ghz,4gb,16gb flash storage,intel hd graphics 510,chrome os,1.45kg,24503.472
lenovo,notebook,17 1/3,1600x900,intel core i5 7200u 2.5ghz,4gb,1tb hdd,nvidia geforce 920mx,windows 10,2.79kg,31381.92
lenovo,notebook,14,1366x768,intel celeron dual core n3350 1.1ghz,4gb,32gb flash storage,intel hd graphics 500,windows 10,1.44kg,15557.76
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 6006u 2ghz,4gb,1tb hdd,intel hd graphics 520,windows 10,1.85kg,23922.72
lenovo,notebook,15 3/5,full hd 1920x1080,amd a12-series 9720p 3.6ghz,12gb,2tb hdd,amd radeon 530,windows 10,2.2kg,47898.72
lenovo,2 in 1 convertible,14,ips panel 4k ultra hd / touchscreen 3840x2160,intel core i7 8550u 1.8ghz,16gb,512gb ssd,intel uhd graphics 620,windows 10,1.4kg,111834.72
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,16gb,256gb ssd +  2tb hdd,nvidia geforce gtx 1050 ti,windows 10,2.4kg,60153.12
lenovo,notebook,15 3/5,1366x768,intel celeron dual core n3350 1.1ghz,4gb,1tb hdd,intel hd graphics 500,no os,2.2kg,17155.6272
lenovo,notebook,17 1/3,1600x900,intel core i5 7200u 2.5ghz,6gb,128gb ssd +  1tb hdd,nvidia geforce gtx 940mx,windows 10,2.8kg,38308.32
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2ghz,8gb,256gb ssd,nvidia geforce 920mx,no os,2.2kg,26586.72
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,no os,2.4kg,43103.52
lenovo,notebook,17 1/3,1600x900,amd a8-series 7410 2.2ghz,4gb,128gb ssd,amd radeon r5,windows 10,2.6kg,26053.92
lenovo,netbook,11 3/5,ips panel 1366x768,intel celeron quad core n3450 1.1ghz,4gb,128gb ssd,intel hd graphics 500,windows 10,1.59kg,29463.84
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 6006u 2ghz,4gb,128gb ssd,intel hd graphics 520,no os,1.85kg,21498.48
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,1.5kg,58554.72
lenovo,ultrabook,14,ips panel 2560x1440,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.13kg,121584.96
lenovo,notebook,13 1/3,ips panel full hd 1920x1080,intel core i3 7100u 2.4ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,1.5kg,29250.72
lenovo,2 in 1 convertible,14,touchscreen 2560x1440,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.42kg,133679.52
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,amd radeon rx 550,windows 10,2.1kg,65510.9568
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.9kg,49976.64
lenovo,ultrabook,14,ips panel 2560x1440,intel core i7 7500u 2.7ghz,16gb,1tb ssd,intel hd graphics 620,windows 10,1.13kg,139860
lenovo,notebook,15 3/5,1366x768,intel celeron dual core n3350 1.1ghz,4gb,1tb hdd,intel hd graphics 500,windows 10,2.2kg,16303.68
lenovo,notebook,25 3/5,ips panel full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd +  1tb hdd,amd radeon rx 550,windows 10,2.1kg,60978.96
lenovo,notebook,35 3/5,full hd 1920x1080,intel core i3 6006u 2ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.2kg,21791.52
lenovo,notebook,11 3/5,1366x768,intel celeron dual core n3350 1.1ghz,2gb,32gb flash storage,intel hd graphics 500,windows 10,1.15kg,16221.096
lenovo,workstation,15 3/5,full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,512gb ssd,nvidia quadro m1200,windows 10,2.67kg,102564
lenovo,ultrabook,14,ips panel full hd 2560x1440,intel core i7 7700hq 2.8ghz,8gb,512gb ssd,nvidia geforce gt 940mx,windows 10,1.7kg,103523.04
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,amd radeon rx 550,windows 10,1.75kg,64755.4464
lenovo,2 in 1 convertible,15 3/5,ips panel 4k ultra hd / touchscreen 3840x2160,intel core i7 7700hq 2.8ghz,16gb,512gb ssd,nvidia geforce gtx 1050,windows 10,2kg,101178.72
lenovo,notebook,13 1/3,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.4kg,53812.8
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i3 7130u 2.7ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,1.7kg,31914.72
lenovo,workstation,15 3/5,ips panel 4k ultra hd 3840x2160,intel core i7 7600u 2.8ghz,16gb,512gb ssd,nvidia geforce 940mx,windows 10,2.3kg,130269.6
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 7820hq 2.9ghz,16gb,512gb ssd,nvidia quadro m2200m,windows 10,2.5kg,130482.72
lenovo,ultrabook,24,2560x1440,intel core i7 7500u 2.7ghz,24gb,512gb ssd,intel hd graphics 620,windows 10,1.32kg,126912.96
lenovo,notebook,17 1/3,1600x900,amd a6-series 9220 2.5ghz,8gb,1tb hdd,amd radeon r4,windows 10,2.8kg,27652.32
lenovo,ultrabook,12 1/2,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.36kg,76137.12
lenovo,notebook,15 3/5,full hd 1920x1080,intel pentium quad core n4200 1.1ghz,4gb,128gb ssd,intel hd graphics 505,windows 10,2.2kg,18594.72
lenovo,notebook,14,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.65kg,71661.6
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,amd radeon r7 m460,no os,1.5kg,42570.72
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 7820hq 2.9ghz,8gb,256gb ssd,nvidia quadro m2200m,windows 10,2.67kg,111355.2
lenovo,ultrabook,14,ips panel quad hd+ 2560x1440,intel core i7 6600u 2.6ghz,12gb,256gb ssd,intel hd graphics 520,windows 10,1.4kg,98994.24
lenovo,notebook,14,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,180gb ssd,intel hd graphics 620,windows 10,1.7kg,72673.92
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2.0ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,2.3kg,30103.2
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,1.75kg,55890.72
lenovo,ultrabook,12 1/2,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.36kg,95797.44
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,2.3kg,53918.8272
lenovo,ultrabook,12 1/2,ips panel 1366x768,intel core i5 6200u 2.3ghz,8gb,180gb ssd,intel hd graphics 520,windows 10,1.3kg,58554.72
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 8550u 1.8ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,2.17kg,47893.392
lenovo,notebook,13 1/3,ips panel full hd 1920x1080,intel core i3 7100u 2.4ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.4kg,50562.72
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,2.3kg,48538.08
lenovo,2 in 1 convertible,14,ips panel full hd / touchscreen 1920x1080,intel core i5 8250u 1.6ghz,8gb,256gb ssd,intel uhd graphics 620,windows 10,1.4kg,85194.72
lenovo,notebook,14,1366x768,intel celeron dual core n3350 1.1ghz,4gb,500gb hdd,intel hd graphics 500,windows 10,2.1kg,15930.72
lenovo,netbook,11 3/5,1366x768,intel celeron dual core n3060 1.6ghz,4gb,16gb ssd,intel hd graphics 400,chrome os,1.25kg,14119.2
lenovo,notebook,13 1/3,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.44kg,50562.72
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,no os,2.4kg,61218.72
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1060,windows 10,3.2kg,74538.72
lenovo,notebook,24,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 7,2.02kg,71395.2
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 7500u 2.7ghz,4gb,1tb hdd,nvidia geforce 920mx,windows 10,2.2kg,42570.72
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2ghz,8gb,2tb hdd,nvidia geforce 920mx,no os,2.2kg,24455.52
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,nvidia geforce 940mx,windows 10,1.87kg,45767.52
lenovo,notebook,14,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,1.87kg,41824.8
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 6200u 2.3ghz,4gb,1tb hdd,intel hd graphics 520,no os,2.15kg,24634.008
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.99kg,92121.12
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 6006u 2ghz,4gb,128gb ssd,intel hd graphics 520,windows 10,2.2kg,26586.72
lenovo,notebook,17 1/3,1600x900,intel core i7 7500u 2.7ghz,6gb,128gb ssd +  1tb hdd,nvidia geforce 940mx,windows 10,2.8kg,50562.72
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 7130u 2.7ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,2.05kg,33566.4
lenovo,notebook,17 1/3,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd,nvidia quadro m620m,windows 10,3.4kg,159786.72
lenovo,notebook,15 3/5,full hd 1920x1080,intel pentium quad core n4200 1.1ghz,4gb,500gb hdd,intel hd graphics 505,windows 10,2.2kg,18328.32
lenovo,notebook,14,1366x768,intel core i5 7200u 2.5ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,2.02kg,52747.2
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,2.3kg,44222.4
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 8250u 1.6ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,2.05kg,36496.8
lenovo,gaming,17 1/3,ips panel full hd 1920x1080,intel core i7 6820hk 2.7ghz,32gb,256gb ssd +  1tb hdd,nvidia geforce gtx 1070,windows 10,4.6kg,141884.64
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i7 6600u 2.6ghz,12gb,256gb ssd,intel hd graphics 520,windows 10,8.4kg,89137.44
lenovo,notebook,15 3/5,touchscreen 1366x768,intel core i7 8550u 1.8ghz,12gb,1tb hdd,intel hd graphics 620,windows 10,2.2kg,32447.52
lenovo,notebook,15 3/5,full hd 1920x1080,amd a12-series 9720p 3.6ghz,12gb,512gb ssd,amd radeon 530,windows 10,2.2kg,50562.72
lenovo,notebook,17 1/3,full hd 1920x1080,intel core i3 6006u 2ghz,4gb,500gb hdd,intel hd graphics 520,no os,2.8kg,28185.12
lenovo,notebook,15 3/5,1366x768,intel core i3 6100u 2.3ghz,8gb,1tb hdd,intel hd graphics 520,windows 10,2.29kg,24455.52
lenovo,2 in 1 convertible,13 1/3,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.37kg,107892
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,256gb ssd,intel hd graphics 630,windows 10,1.7kg,78534.72
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 7200u 2.5ghz,6gb,1tb hdd,intel hd graphics 620,windows 10,2.4kg,30049.92
lenovo,2 in 1 convertible,15 3/5,ips panel full hd / touchscreen 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd,intel hd graphics 630,windows 10,2kg,69210.72
lenovo,notebook,15 3/5,ips panel 4k ultra hd 3840x2160,intel xeon e3-1535m v6 3.1ghz,32gb,1tb ssd,nvidia quadro m2200m,windows 10,2.5kg,261018.72
lenovo,notebook,14,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 7,1.65kg,78055.2
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,no os,2.2kg,24935.04
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 8250u 1.6ghz,4gb,256gb ssd,intel uhd graphics 620,windows 10,1.8kg,44169.12
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 6006u 2ghz,4gb,1tb hdd,nvidia geforce 920mx,windows 10,2.2kg,30849.12
lenovo,notebook,14,1366x768,intel celeron dual core n3060 1.6ghz,2gb,32gb flash storage,intel hd graphics 400,windows 10,1.42kg,13266.72
lenovo,2 in 1 convertible,13 1/3,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.37kg,93635.3376
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050m,windows 10,2.5kg,59087.52
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.14kg,130536
lenovo,notebook,14,1366x768,intel celeron dual core n3060 1.6ghz,4gb,32gb flash storage,intel hd graphics,windows 10,1.43kg,14598.72
lenovo,ultrabook,12 1/2,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.36kg,84395.52
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 6700hq 2.6ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 960,windows 10,3.31kg,63722.88
lenovo,notebook,15 3/5,1366x768,intel celeron dual core n3350 1.1ghz,4gb,500gb hdd,intel hd graphics 500,windows 10,2.2kg,22324.32
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 6200u 2.3ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.2kg,28504.8
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,128gb ssd +  1tb hdd,amd radeon r5 m430,windows 10,1.90kg,43580.376
lenovo,2 in 1 convertible,13 1/3,ips panel full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.3kg,55091.52
lenovo,notebook,35 3/5,1366x768,amd e-series e2-9000 2.2ghz,4gb,128gb ssd,amd radeon r2 graphics,windows 10,2.2kg,18594.72
lenovo,2 in 1 convertible,13 1/3,ips panel full hd / touchscreen 1920x1080,intel core i7 8550u 1.8ghz,8gb,512gb ssd,intel uhd graphics 620,windows 10,1.19kg,79866.72
lenovo,notebook,15 3/5,1366x768,intel celeron dual core 3855u 1.6ghz,4gb,500gb hdd,intel hd graphics 510,windows 10,2.1kg,16943.04
lenovo,notebook,14,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,256gb ssd,intel hd graphics 620,windows 10,1.7kg,37242.72
lenovo,2 in 1 convertible,14,touchscreen 2560x1440,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.42kg,137995.2
lenovo,2 in 1 convertible,14,full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.38kg,93186.72
lenovo,notebook,15 3/5,full hd 1920x1080,amd a9-series 9420 2.9ghz,4gb,256gb ssd,amd radeon 530,windows 10,2.2kg,21258.72
lenovo,notebook,15 3/5,1366x768,amd a12-series 9720p 3.6ghz,8gb,1tb hdd,amd radeon r7,windows 10,2.2kg,22857.12
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,1tb hdd +  1tb hdd,intel hd graphics 620,windows 10,2.1kg,33110.856
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2ghz,4gb,500gb hdd,intel hd graphics 520,no os,1.90kg,23976
lenovo,workstation,15 3/5,full hd 1920x1080,intel core i7 6500u 2.5ghz,16gb,512gb ssd,nvidia quadro m520m,windows 7,2.18kg,98834.4
lenovo,notebook,14,full hd 1920x1080,intel core i5 6300hq 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.8kg,63456.48
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050 ti,windows 10,2.5kg,66546.72
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,nvidia geforce 920mx,windows 10,1.87kg,45664.6896
lenovo,notebook,15 3/5,1366x768,amd a6-series 7310 2ghz,4gb,500gb hdd,amd radeon r4,windows 10,2.19kg,15877.44
lenovo,ultrabook,14,ips panel quad hd+ 2560x1440,intel core i7 6500u 2.5ghz,64gb,512gb ssd,intel hd graphics 520,windows 10,1.17kg,89864.1792
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.32kg,79866.72
lenovo,notebook,15 3/5,1366x768,intel core i5 7200u 2.5ghz,4gb,1tb hdd,intel hd graphics 620,no os,1.9kg,26101.872
lenovo,notebook,13 1/3,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.44kg,51148.8
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 7500u 2.7ghz,4gb,1tb hdd,intel hd graphics 620,windows 10,1.85kg,41505.12
lenovo,2 in 1 convertible,14,full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.7kg,53226.72
lenovo,workstation,15 3/5,ips panel 4k ultra hd 3840x2160,intel core i7 7600u 2.8ghz,16gb,1tb ssd,nvidia quadro m520m,windows 10,2.5kg,175770.72
lenovo,netbook,11 3/5,touchscreen 1366x768,intel celeron dual core n3060 1.6ghz,4gb,128gb ssd,intel hd graphics 400,windows 10,1.4kg,25308
lenovo,2 in 1 convertible,13 1/3,ips panel quad hd+ / touchscreen 3200x1800,intel core i5 6260u 1.8ghz,8gb,256gb ssd,intel hd graphics 540,windows 10,1.3kg,63882.72
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 1050,windows 10,2.5kg,55837.44
lenovo,notebook,15 3/5,4k ultra hd 3840x2160,intel core i7 6820hq 2.7ghz,16gb,512gb ssd,nvidia quadro m2000m,windows 7,2.5kg,126273.6
lenovo,notebook,15 3/5,1366x768,intel celeron quad core n3710 1.6ghz,8gb,1tb hdd,intel hd graphics 405,no os,2.2kg,17529.12
lenovo,ultrabook,14,full hd 1920x1080,intel core i7 7500u 2.7ghz,16gb,512gb ssd,intel hd graphics 620,windows 10,1.7kg,122490.72
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,4gb,1tb hdd,nvidia geforce gtx 1050,windows 10,2.4kg,53226.72
lenovo,2 in 1 convertible,13 1/3,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.37kg,104961.6
lenovo,2 in 1 convertible,15 3/5,full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,amd radeon r7 m460,windows 10,2.08kg,51095.52
lenovo,2 in 1 convertible,14,ips panel touchscreen 2560x1440,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.42kg,124142.4
lenovo,2 in 1 convertible,14,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.38kg,71874.72
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,1tb hdd,nvidia geforce 920m,windows 10,2.4kg,32447.52
lenovo,ultrabook,14,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.32kg,99047.52
lenovo,notebook,15 3/5,1366x768,intel core i3 6006u 2ghz,4gb,500gb hdd,intel hd graphics 520,windows 10,2.1kg,26101.872
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.13kg,133146.72
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb flash storage,intel hd graphics 620,windows 10,1.13kg,99900
lenovo,ultrabook,14,ips panel quad hd+ 2560x1440,intel core i7 6600u 2.6ghz,16gb,512gb ssd,intel hd graphics 520,windows 10,1.1kg,111834.72
lenovo,notebook,14,full hd 1920x1080,intel core i5 6200u 2.3ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.7kg,63190.08
lenovo,notebook,14,ips panel full hd 1920x1080,intel core i5 7300u 2.6ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.32kg,87912
lenovo,notebook,14,1366x768,intel celeron quad core n3160 1.6ghz,4gb,16gb flash storage,intel hd graphics 400,chrome os,1.5kg,17316
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i7 7700hq 2.8ghz,8gb,256gb ssd,nvidia geforce gt 940mx,windows 10,1.96kg,101391.84
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 6006u 2.0ghz,4gb,1tb hdd,intel hd graphics 520,no os,2.2kg,24988.32
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,1tb hdd,intel hd graphics 620,windows 10,2.3kg,45323.1648
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,intel core i5 7300hq 2.5ghz,8gb,1tb hdd,nvidia geforce gtx 1050,no os,2.5kg,54185.76
lenovo,2 in 1 convertible,13 1/3,ips panel full hd / touchscreen 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.37kg,103896
lenovo,notebook,15 3/5,1366x768,intel core i5 7200u 2.5ghz,4gb,500gb hdd,intel hd graphics 620,windows 10,2.38kg,56210.4
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i3 6006u 2ghz,4gb,1tb hdd,amd radeon r5 m430,no os,2.2kg,25521.12
lenovo,notebook,13 1/3,ips panel full hd 1920x1080,intel core i3 7100u 2.4ghz,4gb,180gb ssd,intel hd graphics 620,windows 10,1.44kg,39160.8
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i7 6500u 2.5ghz,8gb,1tb hdd,nvidia geforce 940mx,windows 10,2.2kg,35644.32
lenovo,notebook,17 1/3,1600x900,amd a4-series 7210 2.2ghz,4gb,500gb hdd,amd radeon r3,windows 10,2.8kg,20193.12
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.32kg,95850.72
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb flash storage,intel hd graphics 620,windows 10,1.13kg,109170.72
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 7200u 2.5ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.95kg,104588.1072
lenovo,notebook,15 3/5,ips panel full hd 1920x1080,intel core i5 6300hq 2.3ghz,8gb,128gb ssd +  1tb hdd,nvidia geforce gtx 960m,windows 10,2.6kg,42037.92
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 7500u 2.7ghz,6gb,256gb ssd,nvidia geforce 940mx,windows 10,2.2kg,42037.92
lenovo,notebook,13 1/3,full hd 1920x1080,intel core i5 7200u 2.5ghz,4gb,128gb ssd,intel hd graphics 620,windows 10,1.44kg,46939.68
lenovo,2 in 1 convertible,13 1/3,ips panel full hd / touchscreen 1920x1080,intel core i5 7200u 2.5ghz,8gb,512gb ssd,intel hd graphics 620,windows 10,1.37kg,97236
lenovo,ultrabook,12 1/2,ips panel full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.36kg,87912
lenovo,notebook,15 3/5,1366x768,intel pentium quad core n4200 1.1ghz,4gb,1tb hdd,intel hd graphics 505,windows 10,2.2kg,16463.52
lenovo,2 in 1 convertible,13 1/3,ips panel quad hd+ / touchscreen 3200x1800,intel core i7 6560u 2.2ghz,16gb,1tb ssd,intel iris graphics 540,windows 10,1.3kg,95850.72
lenovo,2 in 1 convertible,11 1/3,ips panel full hd / touchscreen 1920x1080,intel core m m7-6y75 1.2ghz,8gb,256gb ssd,intel hd graphics 515,windows 10,1.1kg,69210.72
lenovo,gaming,15 3/5,ips panel full hd 1920x1080,amd fx 8800p 2.1ghz,16gb,512gb ssd +  1tb hdd,amd radeon r9 m385,windows 10,2.5kg,53226.72
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i7 7500u 2.7ghz,8gb,1tb hdd,nvidia geforce 920mx,no os,2.2kg,36496.8
lenovo,ultrabook,14,ips panel full hd 1920x1080,intel core i7 6600u 2.6ghz,8gb,256gb ssd,intel hd graphics 520,windows 10,1.7kg,79333.3872
lenovo,ultrabook,12 1/2,ips panel full hd 1920x1080,intel core i5 7300u 2.6ghz,8gb,256gb ssd,intel hd graphics 620,windows 10,1.36kg,93772.8
lenovo,notebook,15 3/5,full hd 1920x1080,intel core i5 7200u 2.5ghz,6gb,256gb ssd,nvidia geforce 920mx,windows 10,2.4kg,37029.6
lenovo,notebook,14,1366x768,intel core i5 6200u 2.3ghz,4gb,508gb hybrid,intel hd graphics 520,windows 7,1.70kg,53386.56
lenovo,notebook,15 3/5,full hd 1920x1080,amd a12-series 9720p 3.6ghz,6gb,256gb ssd,amd radeon 530,windows 10,2.2kg,29250.72
